Artikelnummer im Shop;EAN / GTIN / Barcodenummer / UPC;Herstellerartikelnummern (HAN/MPN);Hersteller / Markenname;Produktname;Preis (Brutto);Lieferzeit;Produktbeschreibung;ProduktURL;BildURL_1;Versandkosten;Vorkasse;Paydirekt;Paypal;Kreditkartenzahlung über BS PAYONE GmbH;Versandkosten Kommentar
43039;54114160127;13022140;Euron;Euron Mobi Extra Windelhosen M 80-120 cm (8x14=112 Stück/Karton);96.20;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen. Artikelbeschreibung: Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komforta;https://www.inko-versand.de/euron-mobi-extra-m-80-120-cm-8x14-112-stueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/./2.04.5.2-euronmobimextra-300dpi.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43040;5411416012801;13032140;Euron;Euron Mobi Extra L 100-145 cm (8x14=112 Stück/Karton);113.85;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen.  Artikelbeschreibung: Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komfort;https://www.inko-versand.de/euron-mobi-extra-l-100-145-cm-8x14-112-stueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/./2.04.5.2-euronmobimextra-300dpi_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 02.01.02.01;4260377930065;CP 02.01.02.01;Lovital;Lovital Pro 8.5 - Proteinpulver - 300g;23.81;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Geschmack neutral  Ist angereichert mit Vitaminen Mineralstoffen und Spurenelementen  Enthält Kollagen- ein wichtiges Strukturprotein bei der Zell und Knorpelbildung  Mit geringem Kohlenhydratgehalt  Hoher Anteil an essentiellen Aminosäuren die als Baustein der Proteine bei der Zell - und Muskelbildung bedeutend sind  Hohe Löslichkeit des Produktes  Ist nach dem Zubereiten von Speise unter ständigem Rühren vorgelöst zuzugeben  Dosierung ist abhänig vom Eiweißbedarf -- eine Tagesportion von 25g lovital Pro 8.5 Pulver enthalten 21 g Eiweiß  Produkt ist GMO frei  Proteine aus Milch Molke Kollagen Soja  Alle angegebenen Werte der Inhaltsstoffe und Nährwertinformationen sind Durchschnittswerte und können aufgrund von Rohstoffschwankungen abweichen.;https://www.inko-versand.de/lovital-pro-8-5-proteinpulver.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-pro-8-5.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 06.01.03.01;4260377930157;CP 06.01.03.01;Lovital;Lovital NutriPro - Ernührungspulver - 1500g;39.88;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Erhältlich im 1500 g Eimer  Hochwertiges normokalorisches Instant Ernährungspulver  Schnelle und hohe Löslichkeit  Geschmacks- und geruchsneutral  Sehr gute Kontrolle der Kalorienaufnahme  Enthält alle lebenswichtigen Vitamine Mineralstoffe und Spurenelemente  voll bilanziert  235 g entspricht einer Portion ca.15 Esslöffel -- lösen in 100ml Wasser entspricht ca. 1oo kcal  Unverträglichkeitshinweis: Produkt enthält Milch Molken und Sojaeiweiß sowie Laktose<02% Spuren von Gluten und Sulphit  Nur bei normaler Stoffwechsellage verwenden nicht geben bei Unverträglichkeiten gegen einer der Inhaltstoffe  Geeignet für Menschen bei drohender oder besthender Mangelernährung  Auf eine ausgewogene und abwechlungsreiche Ernährung ist weiterhin zu achten  Unverträglichkeitshinweis: Soja und Milcheiweis    Alle angegebenen Werte der Inhaltsstoffe und Nährwertinformationen sind Durchschnittswerte und können aufgrund von Rohstoffschwankungen abweichen.;https://www.inko-versand.de/lovital-nutripro-1500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-nutripro.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP.03.05.04.01;4100910207561;CP.03.05.04.01;Lovital;Lovital Quick & Thick - Andickungspulver - 1.000g;28.90;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Bestens geeignet zum Andicken von Speisen und Getränken. Dickt kalte und heiße Flüssigkeiten gleichermaßen ist gefrier- und auftaustabil. Geschmacks- und geruchsneutral. Löst sich schnell klumpenfrei und dickt nicht nach. Schnelle und sichere Anwendung rühren bis das Pulver gut gelöst ist. Anwendungshinweis zum Erreichen der gewünschten Konsistenz (1.5 Eßlöffel honigartig 2 Eßlöffel puddingartig). Gilt für 100 ml Flüssigkeit. Nicht geeignet für Kinder unter 10 Jahren Zutatenverzeichnis: Modifizierte Stärke (E 1422). Geeignet zum Dysphagie Schlucktraining. Geeignet bei Schluckstörungen.  ;https://www.inko-versand.de/lovital-complete-quck-and-thick-1000g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-quick_thick_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP.04.06.05.01;4260377930119;CP.04.06.05.01;Lovital;Lovital Maltodextrin - Kohlenhydratpulver - 2.500g;24.95;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Eimer 1L = 500g  Gescmack neutral  dient zur Energieanreicherung von Speisen und Getränken  Zutatenverzeichnis: Maltodextrin  Das Plus an Kohlenhydraten  löst sich schnell in kalten und warmen Flüssigkeiten  völlig geschmacksneutral  Anwendung ohne Konsistenz und Farbveränderung  frei von Gluten Milcheiweiß Laktose und Fructose  Anwendungshinweis: 1 Eßlöffel ca. 10g entspricht ca. 38 kcal.  Erhältlich im 500g  2.500g und 5000g Eimer  Geeignet beim Einsatz von Mangelernährung  Alle angegebenen Werte der Inhaltsstoffe und Nährwertinformationen sind Durchschnittswerte und können aufgrund von Rohstoffschwankungen abweichen.;https://www.inko-versand.de/lovital-pro-8-5-kohlenhydratpulver-2500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-maltodextrin_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 06.01.06.01;4260377930164;CP 06.01.06.01;Lovital;Lovital NutriPro - Ernährungspulver - 500g - geschmacksneutral - eiweißreich - hochkalorisch - praktisch lactose - ballaststofffrei;18.88;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Erhültlich im 1500 g Eimer Hochwertiges normokalorisches Instant Ernührungspulver Schnelle und hohe Lüslichkeit Geschmacks- und geruchsneutral Sehr gute Kontrolle der Kalorienaufnahme Enthült alle lebenswichtigen Vitamine Mineralstoffe und S;https://www.inko-versand.de/lovital-nutripro-500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-nutripro_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP.02.01.03.01;4260377930089;CP.02.01.03.01;Lovital;Lovital Pro 8.5 - Proteinpulver - 1500g;70.70;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Geschmack neutral Ist angereichert mit Vitaminen Mineralstoffen und Spurenelementen Enthïült Kollagen- ein wichtiges Strukturprotein bei der Zell und Knorpelbildung Mit geringem Kohlenhydratgehalt Hoher Anteil an essentiellen Aminosïüuren die als;https://www.inko-versand.de/lovital-pro-8-5-proteinpulver-1500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-pro-8-5_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 01.02.01.01;4100910107526;CP 01.02.01.01;Lovital;Lovital complete Kaffee - 12X330ml im Karton - glutenfrei praktisch lactose- und ballaststofffrei;37.75;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Trinknahrung mit Kaffee Geschmacksrichtung Weitere Geschmacksrichtungen sind derzeit lieferbar Basic Kaffee Keks und Vanille im sortenreinen oder Mischkarton Enthült alle lebenswichtigen Mikro- und Makronührstoffe wie Eiweiü Kohlenhydrate F;https://www.inko-versand.de/lovital-kaffee-trinknahrung.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-complete_kaffee-geschmack.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 03.05.03.01;4100910207561;CP 03.05.03.01;Lovital;Lovital Quick & Thick - Andickungspulver - 220g;9.79;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Bestens geeignet zum Andicken unserer Trinknahrungen. Dickt kalte und heiße Flüssigkeiten sowie Getränke gleichermaßen gefrier- und auftaustabil. Geschmacks- und geruchsneutral. Schnelle und sichere Anwendung rühren bis das Pulver gut gelöst ist. Anwendungshinweis zum erreichen der gewünschten Konsistenz (1.5 Eßlöffel honigartig 2 Eßlöffel puddingartig) Gilt für 100 ml Flüssigkeit. Nicht geeignet für Kinder unter 10 Jahren Zutatenverzeichnis: Modifizierte Stärke (E 1422). Geeignet zum Dysphagie Schlucktraining. Geeignet bei Schluckstörungen.  ;https://www.inko-versand.de/lovital-complete-quck-and-thick-220g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-quick_thick.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
CP 01.06.01.01;4100910107557;CP 01.06.01.01;Lovital;Lovital complete Keks - 12X330ml im Karton - glutenfrei praktisch lactose- und ballaststofffrei;37.65;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Lovital complete Keks    • Trinknahrung Keks Geschmacksrichtung  • Weiter Geschmacksrichtungen sind derzeit lieferbar Basic Kaffee Keks und Vanille im sortenreinen oder Mischkarton  • Enthält alle lebenswichtigen Mikro- und Makronährstoffe wie Eiweiß Kohlenhydrate Fette Vitamine und Spurenelemente in konzentrierter Form  • Enthält 2kcal/ml und somit 660 kcal pro Getränkepackung  • Ist geeignet als Nahrungsergänzung oder zur vollständigen Ernährung im Rahmen der vollbilanzierten Diät (im Normalfall)  • Kann dabei unterstützen Gewicht aufzubauen und Ernährungsdefizite zu mindern sowie ungewolltem Gewichtsverlust entgegenzuwirken  • Eine Packung entspricht einer Mahlzeit mit 660 kcal das Produkt ist zur vollständigen Ernährung geeignet  • Entspricht der Diätverordnung und folgt den Empfehlungen der DGE  • Ist bei Verordnung erstattungsfähig gemäß AMR Abschnitt 1 §§ 18-26  • Kann solange verwendet werden bis der gewünschte Ernährungszustand erreicht ist. Hierzu dem Rat des behandelnden Arztes oder des Ernährungsb;https://www.inko-versand.de/lovital-complete-trinknahrung-keks-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-complete_keks-geschmack_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
ID 0004;5414874009192;5501025140;Comfy;iD Comfy Junior XS Slip 40-70 cm - 168 Stk.;109.20;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 4 bis 15 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfo;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-xs-slip-40-70-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-xs-slip_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
ID 0001;5414874008553;5501135140;Comfy;iD Comfy Junior pants 4 - 7 Jahre bis 86 cm - 56 Stk.;33.60;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 4 bis 7 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfor;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-pants-4-7-jahre-bis-86-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-pants-4-7jahre.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
ID 0003;5414874008577;5501245140;Comfy;iD Comfy Junior pants 8 - 15 Jahre bis 100 cm - 56 Stk.;33.04;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 8 bis 15 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfo;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-pants-8-15-jahre-bis-100-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-pants-8-15-jahre.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
308836;5703538758638;308836;Abena;DELTA San No. 6 Regular - Inkontinenz-Vorlage - 30 x 63 cm - 120 Stück;36.40;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen sind  die an mittlerer bis schwerer Inkontinenz leiden. Delta-San sind anatomisch geformte Vor;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308836-delta-san-no-6-regular-inkontinenz-vorlage-30-x-63-cm-120-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308836_2.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
246612;5703538138034;4450 246612;Abena;Abri-Bed Regular Schutzlaken 210 - Folie blau - 210 x 80 cm - 100 Stück;53.60;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die Abri-Bed regular Schutzlaken schützen Matratzen vor Feuchtigkeit und Verunreinigungen. Flüssigkeiten werden zuverlässig aufgenommen seitliche Barrieren am Schutzlaken bieten zusätzlichen Auslaufschutz und geben  dem Patienten somit ein angen;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-246612-abri-bed-regular-schutzlaken-folie-blau-210-x-80-cm-100-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/246612_2.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
425001;5703538958083;425001;Abena;Abena Abri-Fix Net Medium - Gr. M - Netzhose zum Fixieren von Vorlagen - 50 Stück;28.90;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Abena Abri-Fix Net Medium Netzhose - ohne Bein Gr. M Zum Fixieren von Vorlagen  Die Abena Abri-Net Medium ist eine elastische Netzhose ohne Bein die Vorlagen optimal fixiert und ein Verrutschen zuverlässig verhindert. Sie kann bis zu 60°C gewasch;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-02-4250-abena-abri-fix-net-medium-gr-m-netzhose-zum-fixieren-von-vorlagen-50-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/2/02-4250_2.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
308840;5703538758232;308840;Abena; Mehr Ansichten  DELTA San No. 10 Regular - Inkontinenz-Vorlage - 36 x 70 cm - 80 Stück;33.10;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen sind  die an mittlerer bis schwerer Inkontinenz leiden. Delta-San sind anatomisch geformte Vor;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308840-delta-san-no-10-regular-inkontinenz-vorlage-36-x-70-cm-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308840_2.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
